title,link,rating,reviews,Price,extensions,thumbnails,current_url,Latitude,Longitude
Comfort House Greater Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CPwCEMr3BGoYChMIqKf-5PPhgwMVAAAAAB0AAAAAEKMB&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDT29CMidDaGtRdGFEWXc3M2NqOFpQR2cwdlp5OHhNWFI0Y1d4c05YQndFQUk4DUgA&ap=MAE,3.6,6,"₹5,318","['Sleeps 3', '1 bedroom', 'Air conditioning', 'Fireplace', 'Cable TV', 'Paid parking', 'Free Wi-Fi', 'No crib', 'No elevator']","['https://lh6.googleusercontent.com/proxy/VVy7a85a_MmX8vrkglUCAUbUs9qTp4BWp9DceeFSIj0HdNzP1-z2PWxMmhkjVbOy6UtEhGnRdOeRF7RCD1vC6_odljP3zSDWJyAXub9upqDDCwWscwEdJmZENhbuZP6BNl5C_kqgbqOCevKowByY0LJEZlcSmN0=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/fKIzgn5vZrUg-HuKDZHM4LQ9KU6VgQ9EubqXEz2Stzrl3pqOeq41Cuumz1NIGgrTfILeX8R1D_Z7mDnFIHm8afVKNAmJOSr2sDWyjLiionYnFzEOj6aN1B1bSqvseiaxZM1G966tIvXwYKtQ3iBQ0ngjuUqgCbI=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/krznX6Ul6yJY1XK04o1D-fOyPCG_wfKwL7JvfJo5ZcMuF-K_qzUlNuQtx_3SsIwey55pnPqVG_jU8THN_YTToUtzstSmhCcg_Abv6kk_-SUnb8q5DcFCxFnrZXz8dggTeoEMr9bdJnFpLR5ecFqNW3aRyj107g=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/proxy/PcBqhHOzhNj2WmheT1EEP8Ehg503KTNu19fVlZ34SoArsGEJIE-g3uuoN1vdF0rFHxfGOfAJnTTvicMSkfhXpbSNQf4joivJH82ygTmNFias4cZ_dEBHdYK12ASW30479hSHUTW-HJf5O2Q5nW_LI2b49O28zzQ=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/2vAcfZbLW4muSf4wNBjD67ydBhd7lrAUak3CfKYXNFJQYEKIEl6PRqDgFRyvVPncqAKwiqmZBTm6jnWoJIXhE99QJkE0xQCVYka4KOMeFm7kxxZ0CnYI8F2E5VH0i55qdYCq02g-Mplbj1cWi6yKyu4SfWP1gQ=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/PppVjdn0mBrB_k6lBa5A2ZGOt9BcvTLQOepVo3ysIhWAxsGwqIVyzUuqEtLo6bPPDufq6jFqg01D7WnA_OnSjfn4Hf1XVQupm3I94u05QDGE2fbfvSIKvPVYCDYmhJCDHwZMj-P4pO2CYLil_vUplhVre90bZ20=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Comfort+House+Greater+Noida/@28.4784542,77.5031816,17z/data=!3m1!4b1?entry=ttu",28.4784542,77.5031816
Balaji Guest House - Home Stay,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CJIDEMr3BGoYChMIqKf-5PPhgwMVAAAAAB0AAAAAEKMB&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDT29CMihDaG9RN3JtLS1NRDF3Y1BHQVJvTkwyY3ZNVEZyYWpWd2REVTBPUkFDOA1IAA&ap=MAE,4.3,2,"₹1,682","['Sleeps 10', '3 bedrooms', '3 bathrooms', 'Air conditioning', 'Smoke-free', 'No airport shuttle', 'No beach access', 'No elevator', 'No fireplace']","['https://lh3.googleusercontent.com/proxy/W3m8oAZH7JkAPd5ljfUfmP7cg7ZIjRIMaWw6wpWqi0qPprkogtYLLW78nY4MarejHU_8VMTMvR0NDFYNcvQw6Bdk3nbftGsv34Y5z5TtMhvYuXkWOtJrflKKP2FrR9JP29Zsj3Trj1pIbyalA4KrI9b4GQtg6Q=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/zBL1tA9ZmzYVX-Ddh8aI8DG_x_laUWTgLOY3lhMgSbE8lpIeEkhqkyZ_AkLqLArWYWH9LF5gFEWsKePgDkBJDF0c7hEDh3PxQ5RPJcBB1sVGgJb3LD2006KJwbbUa4qg1eQvVKyMsOK82M7Rqpk1vw7c7uhE6A=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/mk1WJlmIXYV617LQlf5RW9VtpdQlMS_0ppA9aaaDjByE8gCrPFeMASYCB43zDS3Ej6h1FiqFBHpmTsrQMXeg6Ooj7sRarJEgEkUss5Y6weM_4F8qTAFycYhBS6bEyvOTsFmBw7hENocUW7t95b3W85S25iQ-tlA=s287-w287-h192-n-k-no-v1', 'https://lh3.googleusercontent.com/proxy/bGcWmMC-Kjjg5cVjoYfWdmNpqTMLJ1v5oMwKj6cTRgPDT1rtOBa4p3lqAWNljTaB153cUn7SlKrgICHs0OlEjzC93FVG7UVOg8jYMqQ8yNVfdKpRXZA8MN9F2JDDloy2wtUU5vBH7_UwR2FFm1PvhAGYKws4kJU=s287-w287-h192-n-k-no-v1', 'https://lh4.googleusercontent.com/proxy/xzxARyUb6t1HMKHM1AMySfFvQAUtfEVyBDF4r5nJ4NSBUH1CmCRHve4qstPJzGwdnaZ-mTqMIAxLYYxF1qlMlu6EDa0hWXWcfHD6z72WxdU0foXHpaFnoBR6aqbg_fG3QD7ejTJKiWiErEWtCrqGlwBYRlbthTQ=s287-w287-h192-n-k-no-v1', 'https://lh6.googleusercontent.com/proxy/fV07WKu2X3EteXzEt0Axx6fDg_UqWE5WSCfBrTtiLco2t8IfiNaBWGw8_ajLI5LpaiJ5KoyBpbXo9sjXJ546WZ71FV2ry4jHSsK4wiPpBynv-knCvUn8E0izAlICnS9wZwefJDtDLtnECWU1marwePMclbptjtg=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Balaji+Guest+House+-+Home+Stay/@28.9508852,77.852066,7z/data=!3m1!4b1?entry=ttu",28.9508852,77.852066
Del Court Jaypee Greens,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CAQQyvcEahgKEwiop_7k8-GDAxUAAAAAHQAAAAAQrAE&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMihDaG9JbS02VWpPelgtYUt0QVJvTkwyY3ZNVEZvZWw4emNERTROeEFCOA1IAA&ap=MAE,4.4,34,0,[],"['https://lh5.googleusercontent.com/p/AF1QipNaNJmY9bzCYrEyepJFwtxyy1vfmXVlJKVMKGgb=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM9_8OK-RHkc5PmasnuZnlitdK__ucciATTeirb=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNTqK6cBPcLfV4u90UiayRmg8A9QpZoTFGl39jR=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipN01t9aY-evA-Ug08zqGQU4IvO1Q6nU2bj-ogYo=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMaqBvVU4t4RBsoI8SS36I0dY7bMFXw7WIAkW3Y=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNokZo1IAH5e1qYPrXcP7yx7q01DnCD5uvj-kdz=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Del+Court+Jaypee+Greens/@28.4668103,77.5203433,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc13b61d54e99:0xad45e6bec185371b!5m2!4m1!1i2!8m2!3d28.4668103!4d77.5203433!16s%2Fg%2F11hz_3p187?entry=ttu",28.4668103,77.5203433
Hotel Relax Inn,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CBYQyvcEahgKEwiop_7k8-GDAxUAAAAAHQAAAAAQrAE&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJLS1qLTFmN1Y3ZkktR2cwdlp5OHhNWEkwWW1OaWNUTnpFQUU4DUgA&ap=MAE,3.4,5,0,[],"['https://lh5.googleusercontent.com/p/AF1QipOpCl0mf2GLEdN4JgtS6bM-MhP_Qi7nSO1AQSTK=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMTXwhl1dFdpkOFFxbpUpDXjjhFgL8nwu_uPT3M=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMzOtYA1xP6hd8-BWSjo15SnKGVfEcER-iwsk3K=s287-w287-h192-n-k-no-v1', 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-iWBnCymMLHuP1Jd80UEEQ&cb_client=search.estubs.gps&w=287&h=192&yaw=270.96622&pitch=0&thumbfov=100&scale=2', 'https://lh5.googleusercontent.com/p/AF1QipNNYhaT6EBrTpp4CzemairzNshLdqB2pa8X48r_=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOLDgXxioWQ3lHXDHTeGowig2bKflI918QAWLri=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Hotel+Relax+Inn/@30.2467345,77.4774616,9z/data=!3m1!4b1?entry=ttu",30.2467345,77.4774616
OYO Hotel Green Apple,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CCgQyvcEahgKEwiop_7k8-GDAxUAAAAAHQAAAAAQrAE&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJdk9IODJOcmUwTUFaR2cwdlp5OHhNWE00TVRjemMzcHFFQUU4DUgA&ap=MAE,3.4,14,"₹1,396","['Free Wi-Fi', 'Kitchen in some rooms', 'Full-service laundry', 'Smoke-free property']","['https://lh5.googleusercontent.com/p/AF1QipM5v9Pj-5bMq3zRsUFiVJmMmW8hn2DqLfXPsdmw=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNjQM1LaOZ8Jd17Euj4IOIbwPPEfOQle5Eg605j=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNRrWOKQF-jP7dUFC4yOWesVwirctiAbA38ek9C=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOd00RaqRAXxbFEBONj8AsRc7yBSPzSnR1oIGOG=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMoX6z_j7Kj6v2rMG2jjLXcH2tlNyugh5v-7lU4=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPAbNvLttZN34jTDIkO-DnhvcWa6nzg2cU2Cpul=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/OYO+Hotel+Green+Apple/@29.6066941,77.4477604,8z/data=!3m1!4b1?entry=ttu",29.6066941,77.4477604
OYO Collection O 93220 Hotel The Signature Inn,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CEYQyvcEahgKEwiop_7k8-GDAxUAAAAAHQAAAAAQrAE&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJdmVLZjg0aXc0LUlCR2cwdlp5OHhNWFJqYkY4MGMySTJFQUU4DUgA&ap=MAE,3,4,"₹1,299",['Smoke-free property'],"['https://lh5.googleusercontent.com/p/AF1QipO3_dPmJoq2PmWtb2YOjcZ2e3lb1rI7QURNGWee=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMIOqQv9T0-tUONeDewIfdrFlM0bZ7gaz9Gp5LC=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNPVme9IPIZrgw7FrylWSBrSD5kMJ9ZspQ3j-BQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOCrZqzjBiG-detRxqmHEH7lhWuo7q32fvtzvw6=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNQVO7IBYA_pkDAxrrsqFnaU3xZPWDNk9KSCGhD=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMJnTt4hjeyJXTXB6okzevVwowzWeWv-JlwZXZt=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/OYO+Collection+O+93220+Hotel+The+Signature+Inn/@28.5989597,77.4000709,17z/data=!3m1!4b1!4m9!3m8!1s0x390cefa7d0062249:0x1c58d808e67f13d!5m2!4m1!1i2!8m2!3d28.5989597!4d77.4000709!16s%2Fg%2F11tcl_4sb6?entry=ttu",28.5989597,77.4000709
kottage kushalwaas,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CF0QyvcEahgKEwiop_7k8-GDAxUAAAAAHQAAAAAQrAE&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMihDaG9JanF6em9Jam44Nm1vQVJvTkwyY3ZNVEZvWmpkbWRtMWtNQkFCOA1IAA&ap=MAE,5,3,0,"['Breakfast', 'Wi-Fi', 'Free parking']","['https://lh5.googleusercontent.com/p/AF1QipMIU-K5Vw9oOIY2D6EvO-SQYBv3gCpFeebtcvi5=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNwurcoiZs1_F4umzgdlUwAgIlYmpmtsrZXnxb3=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPs1jrzm3KpBHC3A-q0JL5p0uaNq47yrWO-UV_L=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNrpiyfVo6SX2EKxb_OLiqE8ZUvXXgrPONJfRif=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOYvkduNl23a270exz133uj99VczeInIgkmYyDI=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMYPOhZCCF0nAgqlZUF3Ua2Lc_pfdD7it_fXx3S=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/kottage+kushalwaas/@28.4546748,77.5065662,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc1561fe9772f:0xa853cf38841cd60e!5m2!4m1!1i2!8m2!3d28.4546748!4d77.5065662!16s%2Fg%2F11hf7fvmd0?entry=ttu",28.4546748,77.5065662
Hotel white house,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CHEQyvcEahgKEwiop_7k8-GDAxUAAAAAHQAAAAAQrAE&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJOElPVXRNdUowYXRIR2cwdlp5OHhNWEZpYUhkNGFqQTRFQUU4DUgA&ap=MAE,4.2,6,0,[],"['https://lh5.googleusercontent.com/p/AF1QipNGdy96wwSdzCD1413oKKeewGZdIxuLEcalHmDd=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOedz_pPT595fkKKBqGasOHYiTXNVINWoFS67Gx=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOQKcCYIhk3t0BDO9ewvJ-NWLkrH8Dys892aTy8=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipO2y4JHR13ezmG_0ecsW0chBsuoUR7-5UJUM9dx=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOZuI43VfGn2ZguSbXtlRWPszrNLdwmJUSHIHAa=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipM9B_pfgqFKAkpgPcsEK9FP0HXyT0CDeClFqxvb=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/search/Hotel+white+house/@30.6820045,77.2029346,9z/data=!3m1!4b1?entry=ttu",30.6820045,77.2029346
OYO Hotel Family Plaza Near Botanic Garden of Indian Republic,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CIMBEMr3BGoYChMIqKf-5PPhgwMVAAAAAB0AAAAAEKwB&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJbzgzS29hbldwN3h0R2cwdlp5OHhNV3MwTnpSc1luTmtFQUU4DUgA&ap=MAE,4.9,8,₹914,"['Free Wi-Fi', 'Kitchen in some rooms', 'Full-service laundry', 'Smoke-free property']","['https://lh5.googleusercontent.com/p/AF1QipMF7HyrUZ-wmTEIRxFIVJkNpBo_PnB8sqxqyCty=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOwtEdrSTCKRzolLAdbnESkFcAvDE8iGu4f251A=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNOFn_3Slb8xcBUFvYoZ_BIo01c6CgbNQ92nTYJ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipP9JzFdGzKaFAQ938hBavLgY_G-LmZ2NsFf1VFi=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNuCAXzkDBueqbDrlLJ91VShWPsrGne6_05Graj=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPlgfUhD9HtH469drf1MWBxfIfsGxWCXSD15-sB=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Live+on+NOD1380/@28.559477,77.37077,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce5988dddb11d:0x6d789eb29432a6a3!5m2!4m1!1i2!8m2!3d28.559477!4d77.37077!16s%2Fg%2F11k474lbsd?entry=ttu",28.559477,77.37077
Capital O Palatial Grand,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CJ4BEMr3BGoYChMIqKf-5PPhgwMVAAAAAB0AAAAAEKwB&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJenB6YXF2V083SVVuR2cwdlp5OHhNV05yY1hKaWVuRnlFQUU4DUgA&ap=MAE,3.9,812,0,"['Breakfast', 'Free Wi-Fi', 'Parking', 'Air conditioning', 'Restaurant', 'Kitchen in some rooms', 'Full-service laundry', 'Kid-friendly']","['https://lh5.googleusercontent.com/p/AF1QipNg8MR7IBflDZd3E-aS8vuCOLypCpsTu51BFrPm=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNLZebcU2shTNr-ys1Onl4pOUfAGA6wvudxPaFo=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMkLpboIbMlc5CvNJ7c3eYAJltWJWJ9Fp6Mcvn9=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPCh0ZqfJiE9epCUI0s3YYYkt67VU-uo9QYV8Jf=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOk4z1caiojzLS9lJ0Gd96pxjieeQZAaObTHnij=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNa1QZYoazoQBo6W7chF2Z12nd0fvpq6owQGNeX=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/Capital+O+Palatial+Grand/@28.5223058,77.4512711,17z/data=!3m1!4b1!4m9!3m8!1s0x390ce96db2bd78dd:0x270bb07755568e4e!5m2!4m1!1i2!8m2!3d28.5223058!4d77.4512711!16s%2Fg%2F11ckqrbzqr?entry=ttu",28.5223058,77.4512711
OYO Flagship Royal Residency Near ISKCON Temple Noida,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CLEBEMr3BGoYChMIqKf-5PPhgwMVAAAAAB0AAAAAEKwB&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJdFpEcThKNi01NGRwR2cwdlp5OHhNWE5qTnpWNk5qTm5FQUU4DUgA&ap=MAE,4.4,14,₹945,[],"['https://lh5.googleusercontent.com/p/AF1QipPoiKFwRZd2DNzXpL7U3_ucRmMQF1Zz6VnEa0Lc=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPRFhfK5urz1fSz8yj9uuUN99qCcS3YX94R4HIQ=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPrMM5VhAHEeDfbNKtDrlKGh3M-l10ps2OPmlql=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipNBOKITD19ltnrz_rEZbUziLmH-nsesc294AdjT=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipPr4S_VBHDR1tufemZj5nkVby0JXFYq_n4C54Iw=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMkCW7gDgkLBUH0VSTGDKib08ghdFeolZ90hUPf=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/OYO+Flagship+Royal+Residency+Near+ISKCON+Temple+Noida/@28.5907332,77.385741,17z/data=!3m1!4b1!4m9!3m8!1s0x390cef9bf54090c7:0x690f9df1ee1a8835!5m2!4m1!1i2!8m2!3d28.5907332!4d77.385741!16s%2Fg%2F11sc75z63g?entry=ttu",28.5907332,77.385741
POP 89577 Hotel The Rock Residency,https://www.google.com/travel/search?q=Greater%20Noida%20hotels&ved=0CMcBEMr3BGoYChMIqKf-5PPhgwMVAAAAAB0AAAAAEKwB&ts=CAESCgoCCAMKAggDEAAaVgo4EjYyJTB4MzkwY2VhNjRiOGY4OWFlZjoweGVjMGNjYWJiNTMxNzk2MmU6DUdyZWF0ZXIgTm9pZGESGhIUCgcI6A8QARgaEgcI6A8QARgbGAEyAhAAKgcKBToDSU5S&qs=EgRDUHdCMidDaGtJdWRfY3JacUZ3TWhDR2cwdlp5OHhNV2czWTNwNU9IQmZFQUU4DUgA&ap=MAE,4.1,70,0,"['Parking', 'Air conditioning', 'Kid-friendly', 'Smoke-free property']","['https://lh5.googleusercontent.com/p/AF1QipOMZjkvWEvCj84VaMo0navEDP5gk0xMj59NeNm9=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOFVG7_MnA7G6WHy8hBeke9zoG3uxhUDW1e2j0A=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipOdmuHFtUKnht7c-21sa96h43JI0-ha6vcOLmWR=s287-w287-h192-n-k-no-v1', 'https://lh5.googleusercontent.com/p/AF1QipMPHL8BVPdrwwe0ilnWpwKwDa5WqR-ZLbzoMhQF=s287-w287-h192-n-k-no-v1', 'https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=epc07vojZi4nfSqXd7vtwA&cb_client=search.estubs.gps&w=287&h=192&yaw=284.4924&pitch=0&thumbfov=100&scale=2', 'https://lh5.googleusercontent.com/p/AF1QipM2_HCPGWIu5TrrrCtWHZWYsk-rd44GUyClWTxD=s287-w287-h192-n-k-no-v1']","https://www.google.com/maps/place/POP+89577+Hotel+The+Rock+Residency/@28.447599,77.523387,17z/data=!3m1!4b1!4m9!3m8!1s0x390cc172348f5d6b:0x42910029a5b72fb9!5m2!4m1!1i2!8m2!3d28.447599!4d77.523387!16s%2Fg%2F11h7czy8p_?entry=ttu",28.447599,77.523387
